ENSEMBL1,ENSEMBL2,SYMBOL
ENST00000429849.2,ENSG00000214700.5,C12orf71
ENST00000603769.1,ENSG00000271418.1,AC092747.3
ENST00000538920.1,ENSG00000256226.1,AC092747.1
ENST00000540595.1,ENSG00000256226.1,AC092747.1
ENST00000545069.1,ENSG00000256625.1,AC092747.2
ENST00000541191.5,ENSG00000211455.8,STK38L
ENST00000545470.5,ENSG00000211455.8,STK38L
ENST00000544367.5,ENSG00000211455.8,STK38L
ENST00000539863.1,ENSG00000211455.8,STK38L
ENST00000389032.8,ENSG00000211455.8,STK38L
ENST00000434385.2,ENSG00000211455.8,STK38L
ENST00000540996.5,ENSG00000211455.8,STK38L
ENST00000546286.5,ENSG00000211455.8,STK38L
ENST00000543246.5,ENSG00000211455.8,STK38L
ENST00000544969.5,ENSG00000211455.8,STK38L
ENST00000407753.2,ENSG00000211455.8,STK38L
ENST00000536093.5,ENSG00000211455.8,STK38L
ENST00000543992.1,ENSG00000211455.8,STK38L
ENST00000544915.5,ENSG00000029153.14,ARNTL2
ENST00000395901.6,ENSG00000029153.14,ARNTL2
ENST00000546179.5,ENSG00000029153.14,ARNTL2
ENST00000311001.9,ENSG00000029153.14,ARNTL2
ENST00000261178.9,ENSG00000029153.14,ARNTL2
ENST00000266503.9,ENSG00000029153.14,ARNTL2
ENST00000457040.6,ENSG00000029153.14,ARNTL2
ENST00000539558.1,ENSG00000029153.14,ARNTL2
ENST00000542388.1,ENSG00000029153.14,ARNTL2
ENST00000500498.2,ENSG00000245311.2,ARNTL2-AS1
ENST00000298876.8,ENSG00000165935.9,SMCO2
ENST00000416383.5,ENSG00000165935.9,SMCO2
ENST00000543991.1,ENSG00000165935.9,SMCO2
ENST00000535986.1,ENSG00000165935.9,SMCO2
ENST00000538647.1,ENSG00000165935.9,SMCO2
ENST00000541168.1,ENSG00000165935.9,SMCO2
ENST00000542842.1,ENSG00000257037.1,RARSP1
ENST00000538433.5,ENSG00000110841.14,PPFIBP1
ENST00000545381.5,ENSG00000110841.14,PPFIBP1
ENST00000545334.5,ENSG00000110841.14,PPFIBP1
ENST00000540114.5,ENSG00000110841.14,PPFIBP1
ENST00000541633.5,ENSG00000110841.14,PPFIBP1
ENST00000537927.5,ENSG00000110841.14,PPFIBP1
ENST00000318304.12,ENSG00000110841.14,PPFIBP1
ENST00000228425.11,ENSG00000110841.14,PPFIBP1
ENST00000535047.5,ENSG00000110841.14,PPFIBP1
ENST00000542629.5,ENSG00000110841.14,PPFIBP1
ENST00000535575.1,ENSG00000110841.14,PPFIBP1
ENST00000542187.1,ENSG00000110841.14,PPFIBP1
ENST00000534917.1,ENSG00000110841.14,PPFIBP1
ENST00000537261.1,ENSG00000110841.14,PPFIBP1
ENST00000619325.1,ENSG00000110841.14,PPFIBP1
ENST00000540503.1,ENSG00000110841.14,PPFIBP1
ENST00000539326.1,ENSG00000110841.14,PPFIBP1
ENST00000540256.1,ENSG00000110841.14,PPFIBP1
ENST00000506925.2,ENSG00000248100.2,AC087257.1
ENST00000538759.1,ENSG00000256056.1,AC087257.2
ENST00000542428.1,ENSG00000256557.1,AC009509.3
ENST00000536317.5,ENSG00000256377.5,AC009509.1
ENST00000536922.5,ENSG00000256377.5,AC009509.1
ENST00000542660.1,ENSG00000256377.5,AC009509.1
ENST00000310791.3,ENSG00000174236.3,REP15
ENST00000619202.1,ENSG00000276261.1,AC009509.4
ENST00000418882.2,ENSG00000230519.2,HMGB1P49
ENST00000538640.2,ENSG00000256504.2,AC009509.2
ENST00000536569.1,ENSG00000061794.13,MRPS35
ENST00000081029.8,ENSG00000061794.13,MRPS35
ENST00000538315.5,ENSG00000061794.13,MRPS35
ENST00000542791.1,ENSG00000061794.13,MRPS35
ENST00000542199.1,ENSG00000061794.13,MRPS35
ENST00000516776.1,ENSG00000252585.1,RF00019
ENST00000381273.3,ENSG00000205693.3,MANSC4
ENST00000545904.1,ENSG00000256747.1,AC009511.2
ENST00000539176.1,ENSG00000087448.11,KLHL42
ENST00000381271.7,ENSG00000087448.11,KLHL42
ENST00000649445.1,ENSG00000087448.11,KLHL42
ENST00000543254.1,ENSG00000087448.11,KLHL42
ENST00000540301.1,ENSG00000087448.11,KLHL42
ENST00000543527.1,ENSG00000256512.1,AC009511.1
ENST00000364742.1,ENSG00000201612.1,RN7SKP15
ENST00000616635.1,ENSG00000274075.1,RF02271
ENST00000545989.1,ENSG00000256378.1,AC008011.1
ENST00000395872.5,ENSG00000087494.15,PTHLH
ENST00000545234.5,ENSG00000087494.15,PTHLH
ENST00000539239.5,ENSG00000087494.15,PTHLH
ENST00000538310.1,ENSG00000087494.15,PTHLH
ENST00000201015.8,ENSG00000087494.15,PTHLH
ENST00000535992.5,ENSG00000087494.15,PTHLH
ENST00000395868.7,ENSG00000087494.15,PTHLH
ENST00000542963.1,ENSG00000087494.15,PTHLH
ENST00000534890.1,ENSG00000087494.15,PTHLH
ENST00000538113.1,ENSG00000257042.1,AC008011.2
ENST00000540794.5,ENSG00000123106.10,CCDC91
ENST00000538586.5,ENSG00000123106.10,CCDC91
ENST00000536154.5,ENSG00000123106.10,CCDC91
ENST00000535520.5,ENSG00000123106.10,CCDC91
ENST00000539107.5,ENSG00000123106.10,CCDC91
ENST00000536442.5,ENSG00000123106.10,CCDC91
ENST00000544649.5,ENSG00000123106.10,CCDC91
ENST00000545336.5,ENSG00000123106.10,CCDC91
ENST00000544780.5,ENSG00000123106.10,CCDC91
ENST00000543534.5,ENSG00000123106.10,CCDC91
ENST00000543809.5,ENSG00000123106.10,CCDC91
ENST00000545737.5,ENSG00000123106.10,CCDC91
ENST00000381259.5,ENSG00000123106.10,CCDC91
ENST00000540401.5,ENSG00000123106.10,CCDC91
ENST00000539904.1,ENSG00000123106.10,CCDC91
ENST00000535212.1,ENSG00000123106.10,CCDC91
ENST00000542801.5,ENSG00000123106.10,CCDC91
ENST00000542814.5,ENSG00000123106.10,CCDC91
ENST00000539270.5,ENSG00000123106.10,CCDC91
ENST00000541792.1,ENSG00000123106.10,CCDC91
ENST00000543019.1,ENSG00000123106.10,CCDC91
ENST00000624946.1,ENSG00000123106.10,CCDC91
ENST00000473753.2,ENSG00000247934.4,AC022364.1
ENST00000617468.1,ENSG00000247934.4,AC022364.1
ENST00000457963.2,ENSG00000255951.1,AC022364.2
ENST00000619739.1,ENSG00000278733.1,AC022079.2
ENST00000621546.1,ENSG00000273989.1,AC022079.1
ENST00000516428.1,ENSG00000252237.1,RNU4-54P
ENST00000365317.1,ENSG00000202187.1,RNA5SP355
ENST00000463466.1,ENSG00000244712.1,AC084754.1
ENST00000537327.1,ENSG00000256513.1,AC022081.1
ENST00000614376.1,ENSG00000278687.1,AC024255.1
ENST00000553075.1,ENSG00000257258.1,AC012150.1
ENST00000551451.5,ENSG00000064763.11,FAR2
ENST00000549080.1,ENSG00000064763.11,FAR2
ENST00000547411.1,ENSG00000064763.11,FAR2
ENST00000536681.8,ENSG00000064763.11,FAR2
ENST00000550541.1,ENSG00000064763.11,FAR2
ENST00000182377.8,ENSG00000064763.11,FAR2
ENST00000547116.5,ENSG00000064763.11,FAR2
ENST00000552137.1,ENSG00000064763.11,FAR2
ENST00000551193.1,ENSG00000064763.11,FAR2
ENST00000547759.1,ENSG00000064763.11,FAR2
ENST00000621300.1,ENSG00000275278.1,AC012150.2
ENST00000620496.1,ENSG00000275476.1,AC009318.4
ENST00000553105.1,ENSG00000257176.2,AC009318.1
ENST00000612816.1,ENSG00000257176.2,AC009318.1
ENST00000616916.1,ENSG00000274315.1,AC009318.3
ENST00000610917.1,ENSG00000273680.1,AC009318.2
ENST00000360150.9,ENSG00000087502.18,ERGIC2
ENST00000611644.4,ENSG00000087502.18,ERGIC2
ENST00000549182.1,ENSG00000087502.18,ERGIC2
ENST00000548909.5,ENSG00000087502.18,ERGIC2
ENST00000551467.5,ENSG00000087502.18,ERGIC2
ENST00000548098.1,ENSG00000087502.18,ERGIC2
ENST00000546509.5,ENSG00000087502.18,ERGIC2
ENST00000552155.5,ENSG00000087502.18,ERGIC2
ENST00000546839.5,ENSG00000087502.18,ERGIC2
ENST00000550353.5,ENSG00000087502.18,ERGIC2
ENST00000552132.5,ENSG00000087502.18,ERGIC2
ENST00000548441.1,ENSG00000087502.18,ERGIC2
ENST00000641955.1,ENSG00000257599.2,OVCH1-AS1
ENST00000551108.1,ENSG00000257599.2,OVCH1-AS1
ENST00000550906.1,ENSG00000257599.2,OVCH1-AS1
ENST00000549411.1,ENSG00000257599.2,OVCH1-AS1
ENST00000539117.5,ENSG00000187950.8,OVCH1
ENST00000318184.9,ENSG00000187950.8,OVCH1
ENST00000537054.1,ENSG00000187950.8,OVCH1
ENST00000256062.9,ENSG00000133687.16,TMTC1
ENST00000539277.6,ENSG00000133687.16,TMTC1
ENST00000551659.5,ENSG00000133687.16,TMTC1
ENST00000552618.5,ENSG00000133687.16,TMTC1
ENST00000552925.5,ENSG00000133687.16,TMTC1
ENST00000319685.12,ENSG00000133687.16,TMTC1
ENST00000553189.5,ENSG00000133687.16,TMTC1
ENST00000550354.1,ENSG00000133687.16,TMTC1
ENST00000546582.1,ENSG00000133687.16,TMTC1
ENST00000549070.1,ENSG00000257456.1,AC009320.1
ENST00000480369.2,ENSG00000242986.2,RPL21P99
ENST00000618803.1,ENSG00000276431.1,AC023511.2
ENST00000549055.1,ENSG00000257262.1,AC023511.1
ENST00000552182.5,ENSG00000257756.5,LINC02386
ENST00000551202.1,ENSG00000257756.5,LINC02386
ENST00000551287.1,ENSG00000257756.5,LINC02386
ENST00000641021.1,ENSG00000284682.1,AC078776.2
ENST00000515972.1,ENSG00000251781.1,RNA5SP356
ENST00000546558.1,ENSG00000257932.1,AC078776.1
ENST00000551867.1,ENSG00000258202.1,AC026371.1
ENST00000256079.9,ENSG00000133704.10,IPO8
ENST00000544829.5,ENSG00000133704.10,IPO8
ENST00000535598.1,ENSG00000133704.10,IPO8
ENST00000542464.1,ENSG00000133704.10,IPO8
ENST00000611458.4,ENSG00000133704.10,IPO8
ENST00000535989.1,ENSG00000133704.10,IPO8
ENST00000540979.1,ENSG00000133704.10,IPO8
ENST00000543446.1,ENSG00000133704.10,IPO8
ENST00000358724.4,ENSG00000133704.10,IPO8
ENST00000545077.1,ENSG00000133704.10,IPO8
ENST00000538338.1,ENSG00000133704.10,IPO8
ENST00000648782.1,ENSG00000285870.1,AC012673.1
ENST00000537553.5,ENSG00000110888.17,CAPRIN2
ENST00000433722.6,ENSG00000110888.17,CAPRIN2
ENST00000548676.5,ENSG00000110888.17,CAPRIN2
ENST00000298892.9,ENSG00000110888.17,CAPRIN2
ENST00000454014.6,ENSG00000110888.17,CAPRIN2
ENST00000395805.6,ENSG00000110888.17,CAPRIN2
ENST00000417045.5,ENSG00000110888.17,CAPRIN2
ENST00000614865.1,ENSG00000110888.17,CAPRIN2
ENST00000620681.1,ENSG00000110888.17,CAPRIN2
ENST00000537108.5,ENSG00000110888.17,CAPRIN2
ENST00000553026.5,ENSG00000110888.17,CAPRIN2
ENST00000538387.1,ENSG00000110888.17,CAPRIN2
ENST00000534897.5,ENSG00000110888.17,CAPRIN2
ENST00000541765.5,ENSG00000110888.17,CAPRIN2
ENST00000543380.5,ENSG00000110888.17,CAPRIN2
ENST00000546129.1,ENSG00000110888.17,CAPRIN2
ENST00000542550.5,ENSG00000110888.17,CAPRIN2
ENST00000540436.5,ENSG00000110888.17,CAPRIN2
ENST00000540584.1,ENSG00000110888.17,CAPRIN2
ENST00000500076.2,ENSG00000246331.2,AC010198.1
ENST00000650286.1,ENSG00000235884.4,LINC00941
ENST00000650193.1,ENSG00000285517.1,AC010198.2
ENST00000649324.1,ENSG00000285517.1,AC010198.2
ENST00000648367.1,ENSG00000285517.1,AC010198.2
ENST00000649555.1,ENSG00000285517.1,AC010198.2
ENST00000648050.1,ENSG00000285517.1,AC010198.2
ENST00000649354.1,ENSG00000285517.1,AC010198.2
ENST00000547804.2,ENSG00000285517.1,AC010198.2
ENST00000649043.1,ENSG00000285517.1,AC010198.2
ENST00000648700.1,ENSG00000285517.1,AC010198.2
ENST00000550292.2,ENSG00000285517.1,AC010198.2
ENST00000649390.1,ENSG00000285517.1,AC010198.2
ENST00000650198.1,ENSG00000285517.1,AC010198.2
ENST00000551972.1,ENSG00000285517.1,AC010198.2
ENST00000550612.1,ENSG00000258118.1,PPIAP44
ENST00000545802.1,ENSG00000110900.15,TSPAN11
ENST00000546076.5,ENSG00000110900.15,TSPAN11
ENST00000535215.5,ENSG00000110900.15,TSPAN11
ENST00000261177.10,ENSG00000110900.15,TSPAN11
ENST00000612219.1,ENSG00000226472.8,AC008013.1
ENST00000613860.4,ENSG00000226472.8,AC008013.1
ENST00000625497.2,ENSG00000226472.8,AC008013.1
ENST00000222396.9,ENSG00000226472.8,AC008013.1
ENST00000418254.2,ENSG00000226472.8,AC008013.1
ENST00000544329.1,ENSG00000226472.8,AC008013.1
ENST00000637279.1,ENSG00000226472.8,AC008013.1
ENST00000537555.1,ENSG00000256984.2,AC008013.2
ENST00000637965.1,ENSG00000256984.2,AC008013.2
ENST00000500527.1,ENSG00000245614.3,DDX11-AS1
ENST00000535870.1,ENSG00000245614.3,DDX11-AS1
ENST00000618041.1,ENSG00000245614.3,DDX11-AS1
ENST00000542838.6,ENSG00000013573.17,DDX11
ENST00000542129.5,ENSG00000013573.17,DDX11
ENST00000228264.10,ENSG00000013573.17,DDX11
ENST00000438391.6,ENSG00000013573.17,DDX11
ENST00000435753.6,ENSG00000013573.17,DDX11
ENST00000540935.5,ENSG00000013573.17,DDX11
ENST00000539049.5,ENSG00000013573.17,DDX11
ENST00000536265.5,ENSG00000013573.17,DDX11
ENST00000415475.6,ENSG00000013573.17,DDX11
ENST00000545668.5,ENSG00000013573.17,DDX11
ENST00000350437.8,ENSG00000013573.17,DDX11
ENST00000535158.5,ENSG00000013573.17,DDX11
ENST00000543756.5,ENSG00000013573.17,DDX11
ENST00000542244.5,ENSG00000013573.17,DDX11
ENST00000535317.5,ENSG00000013573.17,DDX11
ENST00000544652.1,ENSG00000013573.17,DDX11
ENST00000538345.1,ENSG00000013573.17,DDX11
ENST00000542242.1,ENSG00000013573.17,DDX11
ENST00000543026.5,ENSG00000013573.17,DDX11
ENST00000545717.1,ENSG00000013573.17,DDX11
ENST00000536580.5,ENSG00000013573.17,DDX11
ENST00000539673.5,ENSG00000013573.17,DDX11
ENST00000543511.1,ENSG00000013573.17,DDX11
ENST00000539699.5,ENSG00000013573.17,DDX11
ENST00000542661.1,ENSG00000013573.17,DDX11
ENST00000538740.1,ENSG00000013573.17,DDX11
ENST00000542777.1,ENSG00000013573.17,DDX11
ENST00000537136.1,ENSG00000013573.17,DDX11
ENST00000545115.5,ENSG00000013573.17,DDX11
ENST00000539702.1,ENSG00000013573.17,DDX11
ENST00000391231.1,ENSG00000212533.1,RF00072
ENST00000605711.1,ENSG00000270926.1,AC008013.3
ENST00000542490.5,ENSG00000177359.20,AC024940.2
ENST00000542925.5,ENSG00000177359.20,AC024940.2
ENST00000391394.4,ENSG00000177359.20,AC024940.2
ENST00000641844.2,ENSG00000177359.20,AC024940.2
ENST00000643651.1,ENSG00000177359.20,AC024940.2
ENST00000646952.1,ENSG00000177359.20,AC024940.2
ENST00000642199.1,ENSG00000177359.20,AC024940.2
ENST00000605507.1,ENSG00000270766.1,AC024940.5
ENST00000495623.1,ENSG00000243517.1,AC024940.3
ENST00000604341.1,ENSG00000270395.1,MREGP1
ENST00000622889.1,ENSG00000275097.1,AC024940.6
ENST00000448582.6,ENSG00000139146.14,SINHCAF
ENST00000539409.5,ENSG00000139146.14,SINHCAF
ENST00000337682.9,ENSG00000139146.14,SINHCAF
ENST00000454658.6,ENSG00000139146.14,SINHCAF
ENST00000544921.5,ENSG00000139146.14,SINHCAF
ENST00000542983.1,ENSG00000139146.14,SINHCAF
ENST00000539004.5,ENSG00000139146.14,SINHCAF
ENST00000543615.1,ENSG00000139146.14,SINHCAF
ENST00000536836.1,ENSG00000139146.14,SINHCAF
ENST00000538551.1,ENSG00000256176.1,AC024940.4
ENST00000313737.5,ENSG00000177340.5,AC024940.1
ENST00000541749.1,ENSG00000256232.1,LINC02387
ENST00000635778.1,ENSG00000283256.1,RF00026
ENST00000389082.10,ENSG00000170456.16,DENND5B
ENST00000536562.5,ENSG00000170456.16,DENND5B
ENST00000537061.1,ENSG00000170456.16,DENND5B
ENST00000354285.8,ENSG00000170456.16,DENND5B
ENST00000546299.1,ENSG00000170456.16,DENND5B
ENST00000545147.5,ENSG00000170456.16,DENND5B
ENST00000544698.1,ENSG00000170456.16,DENND5B
ENST00000363518.1,ENSG00000200388.1,RNU6-618P
ENST00000621354.1,ENSG00000275769.1,AC068792.1
ENST00000366255.3,ENSG00000203437.3,AC022080.1
ENST00000544433.1,ENSG00000256159.1,AC022080.3
ENST00000364358.1,ENSG00000201228.1,RF00019
ENST00000452932.2,ENSG00000225349.2,AC022080.2
ENST00000536397.1,ENSG00000255867.1,DENND5B-AS1
ENST00000537346.1,ENSG00000255867.1,DENND5B-AS1
ENST00000516581.1,ENSG00000252390.1,RNU5F-4P
ENST00000471002.2,ENSG00000231788.4,RPL31P50
ENST00000418260.2,ENSG00000233381.3,AK4P3
ENST00000412352.6,ENSG00000139160.13,ETFBKMT
ENST00000395763.7,ENSG00000139160.13,ETFBKMT
ENST00000538463.5,ENSG00000139160.13,ETFBKMT
ENST00000357721.3,ENSG00000139160.13,ETFBKMT
ENST00000539633.1,ENSG00000139160.13,ETFBKMT
ENST00000538391.1,ENSG00000139160.13,ETFBKMT
ENST00000281471.11,ENSG00000151743.11,AMN1
ENST00000537562.5,ENSG00000151743.11,AMN1
ENST00000541931.5,ENSG00000151743.11,AMN1
ENST00000536761.5,ENSG00000151743.11,AMN1
ENST00000542781.5,ENSG00000151743.11,AMN1
ENST00000535408.5,ENSG00000151743.11,AMN1
ENST00000537960.5,ENSG00000151743.11,AMN1
ENST00000506446.6,ENSG00000151743.11,AMN1
ENST00000457428.6,ENSG00000151743.11,AMN1
ENST00000541541.5,ENSG00000151743.11,AMN1
ENST00000422146.6,ENSG00000151743.11,AMN1
ENST00000509386.2,ENSG00000151743.11,AMN1
ENST00000617809.1,ENSG00000276058.1,STMN1P1
ENST00000619086.1,ENSG00000276900.1,AC023157.3
ENST00000540596.1,ENSG00000256843.1,AC023157.2
ENST00000453713.1,ENSG00000223722.3,AC023157.1
ENST00000340398.5,ENSG00000188375.5,H3F3C
ENST00000516612.1,ENSG00000252421.1,RNU6-1069P
ENST00000516395.1,ENSG00000252204.1,RF00402
ENST00000544968.1,ENSG00000256372.1,AC023050.2
ENST00000535163.1,ENSG00000255760.1,LINC02422
ENST00000541142.1,ENSG00000256465.1,AC023050.3
ENST00000498198.2,ENSG00000244436.2,AC023050.1
ENST00000484010.1,ENSG00000242314.1,RPL12P32
ENST00000538830.1,ENSG00000256987.1,AC023050.4
ENST00000541981.5,ENSG00000174718.12,RESF1
ENST00000540924.5,ENSG00000174718.12,RESF1
ENST00000312561.9,ENSG00000174718.12,RESF1
ENST00000535596.5,ENSG00000174718.12,RESF1
ENST00000397578.7,ENSG00000174718.12,RESF1
ENST00000535606.1,ENSG00000174718.12,RESF1
ENST00000381054.3,ENSG00000174718.12,RESF1
ENST00000543763.1,ENSG00000174718.12,RESF1
ENST00000616998.1,ENSG00000276136.1,AC016957.2
ENST00000534895.1,ENSG00000257094.1,AC016957.1
ENST00000547280.1,ENSG00000257852.1,AC048344.2
ENST00000605512.1,ENSG00000271357.1,AC048344.3
ENST00000551974.1,ENSG00000257530.1,AC048344.1
ENST00000551848.1,ENSG00000151746.14,BICD1
ENST00000652176.1,ENSG00000151746.14,BICD1
ENST00000550207.1,ENSG00000151746.14,BICD1
ENST00000548411.5,ENSG00000151746.14,BICD1
ENST00000395758.3,ENSG00000151746.14,BICD1
ENST00000551086.1,ENSG00000151746.14,BICD1
ENST00000281474.10,ENSG00000151746.14,BICD1
ENST00000547680.2,ENSG00000151746.14,BICD1
ENST00000552160.2,ENSG00000151746.14,BICD1
ENST00000552226.1,ENSG00000151746.14,BICD1
ENST00000614004.1,ENSG00000151746.14,BICD1
ENST00000619744.1,ENSG00000277342.1,AC048344.4
ENST00000549976.1,ENSG00000258134.1,AC016954.1
ENST00000622688.1,ENSG00000274964.1,AC026356.1
ENST00000614539.1,ENSG00000276115.1,AC026356.2
ENST00000384447.1,ENSG00000207176.1,RF00019
ENST00000534526.6,ENSG00000139132.14,FGD4
ENST00000550091.5,ENSG00000139132.14,FGD4
ENST00000531134.5,ENSG00000139132.14,FGD4
ENST00000472289.5,ENSG00000139132.14,FGD4
ENST00000494275.5,ENSG00000139132.14,FGD4
ENST00000497153.5,ENSG00000139132.14,FGD4
ENST00000493087.5,ENSG00000139132.14,FGD4
ENST00000551984.5,ENSG00000139132.14,FGD4
ENST00000427716.6,ENSG00000139132.14,FGD4
ENST00000473513.5,ENSG00000139132.14,FGD4
ENST00000395740.5,ENSG00000139132.14,FGD4
ENST00000479023.5,ENSG00000139132.14,FGD4
ENST00000546442.5,ENSG00000139132.14,FGD4
ENST00000583694.1,ENSG00000139132.14,FGD4
ENST00000525053.5,ENSG00000139132.14,FGD4
ENST00000494977.1,ENSG00000139132.14,FGD4
ENST00000517254.1,ENSG00000253063.1,RNU6-494P
ENST00000452533.6,ENSG00000087470.17,DNM1L
ENST00000414834.6,ENSG00000087470.17,DNM1L
ENST00000553257.5,ENSG00000087470.17,DNM1L
ENST00000549701.5,ENSG00000087470.17,DNM1L
ENST00000358214.9,ENSG00000087470.17,DNM1L
ENST00000548671.5,ENSG00000087470.17,DNM1L
ENST00000266481.10,ENSG00000087470.17,DNM1L
ENST00000550011.5,ENSG00000087470.17,DNM1L
ENST00000551076.5,ENSG00000087470.17,DNM1L
ENST00000551643.5,ENSG00000087470.17,DNM1L
ENST00000551476.5,ENSG00000087470.17,DNM1L
ENST00000550154.5,ENSG00000087470.17,DNM1L
ENST00000547932.5,ENSG00000087470.17,DNM1L
ENST00000434676.6,ENSG00000087470.17,DNM1L
ENST00000413295.6,ENSG00000087470.17,DNM1L
ENST00000547312.5,ENSG00000087470.17,DNM1L
ENST00000546649.5,ENSG00000087470.17,DNM1L
ENST00000381000.8,ENSG00000087470.17,DNM1L
ENST00000548750.5,ENSG00000087470.17,DNM1L
ENST00000549926.5,ENSG00000087470.17,DNM1L
ENST00000546757.5,ENSG00000087470.17,DNM1L
ENST00000547719.1,ENSG00000087470.17,DNM1L
ENST00000547548.1,ENSG00000087470.17,DNM1L
ENST00000550093.5,ENSG00000087470.17,DNM1L
ENST00000547078.5,ENSG00000087470.17,DNM1L
ENST00000548151.1,ENSG00000087470.17,DNM1L
ENST00000552743.1,ENSG00000087470.17,DNM1L
ENST00000549157.1,ENSG00000087470.17,DNM1L
ENST00000547640.1,ENSG00000087470.17,DNM1L
ENST00000553031.1,ENSG00000087470.17,DNM1L
ENST00000548906.1,ENSG00000257643.1,AC084824.2
ENST00000364693.1,ENSG00000201563.1,RF00019
ENST00000612009.1,ENSG00000276148.1,AC084824.5
ENST00000550917.1,ENSG00000257511.1,AC084824.1
ENST00000551673.5,ENSG00000139131.12,YARS2
ENST00000324868.12,ENSG00000139131.12,YARS2
ENST00000548490.1,ENSG00000139131.12,YARS2
ENST00000620472.1,ENSG00000274105.1,AC084824.3
ENST00000620106.1,ENSG00000275854.1,AC084824.4
ENST00000340811.8,ENSG00000057294.14,PKP2
ENST00000070846.10,ENSG00000057294.14,PKP2
ENST00000546769.1,ENSG00000057294.14,PKP2
ENST00000549461.1,ENSG00000057294.14,PKP2
ENST00000552612.5,ENSG00000057294.14,PKP2
ENST00000546498.1,ENSG00000057294.14,PKP2
ENST00000546741.2,ENSG00000057294.14,PKP2
ENST00000617667.1,ENSG00000274976.1,AC087588.2
ENST00000462203.1,ENSG00000244743.1,AC087588.1
ENST00000553060.1,ENSG00000257316.1,AC087311.1
ENST00000549660.1,ENSG00000257435.1,AC087311.2
ENST00000228567.7,ENSG00000110975.8,SYT10
ENST00000539102.1,ENSG00000110975.8,SYT10
ENST00000567656.1,ENSG00000110975.8,SYT10
ENST00000561632.2,ENSG00000259937.2,AC023158.1
ENST00000614876.1,ENSG00000273853.1,AC023158.2
ENST00000393026.3,ENSG00000256070.1,AC016956.1
ENST00000391173.1,ENSG00000212475.1,RNU6-400P
ENST00000603103.1,ENSG00000270807.1,AC024153.1
ENST00000384299.1,ENSG00000207026.1,RNU6-472P
ENST00000364754.1,ENSG00000201624.1,RF00019
ENST00000501954.2,ENSG00000245482.2,AC046130.1
ENST00000538927.1,ENSG00000139133.7,ALG10
ENST00000541178.1,ENSG00000139133.7,ALG10
ENST00000541875.1,ENSG00000139133.7,ALG10
ENST00000266483.7,ENSG00000139133.7,ALG10
ENST00000537655.1,ENSG00000256538.1,AC046130.2
ENST00000538025.1,ENSG00000255628.1,AC140847.1
ENST00000542491.2,ENSG00000256986.2,AC140847.3
ENST00000511806.1,ENSG00000250788.1,TUBB8P4
ENST00000545923.3,ENSG00000255652.3,AC140847.2
ENST00000607318.1,ENSG00000272435.1,RNA5SP357
ENST00000554796.3,ENSG00000258794.3,DUX4L27
ENST00000540219.1,ENSG00000256614.1,AK6P1
ENST00000547456.2,ENSG00000258368.2,ZNF970P
ENST00000549020.1,ENSG00000257173.1,AK6P2
ENST00000547527.2,ENSG00000258278.2,CLUHP8
ENST00000620973.1,ENSG00000274293.1,RF01518
ENST00000362973.1,ENSG00000199843.1,RNA5SP358
ENST00000364838.1,ENSG00000201708.1,RNA5SP359
ENST00000445286.3,ENSG00000254381.3,TUBB8P5
ENST00000548633.2,ENSG00000257292.2,AC117372.1
ENST00000549593.1,ENSG00000258360.1,NF1P12
ENST00000517207.1,ENSG00000253016.1,RF00019
ENST00000551464.1,ENSG00000175548.9,ALG10B
ENST00000553138.1,ENSG00000175548.9,ALG10B
ENST00000308742.9,ENSG00000175548.9,ALG10B
ENST00000548240.1,ENSG00000175548.9,ALG10B
ENST00000550134.1,ENSG00000257645.1,AC087897.1
ENST00000552639.1,ENSG00000258119.1,AC087897.2
ENST00000549364.1,ENSG00000258119.1,AC087897.2
ENST00000552259.5,ENSG00000139117.14,CPNE8
ENST00000331366.10,ENSG00000139117.14,CPNE8
ENST00000538596.6,ENSG00000139117.14,CPNE8
ENST00000546603.5,ENSG00000139117.14,CPNE8
ENST00000360449.3,ENSG00000139117.14,CPNE8
ENST00000547417.1,ENSG00000139117.14,CPNE8
